name,lon,lat,5_PD_PF,6_PD_PF,7_PD_PF,8_PD_PF,9_PD_PF,10_PD_PF,average_PD
38394,121.3529199,31.22794354,2794.139824,2629.941157,2734.012478,2898.210372,3244.858337,1140.318554,2573.58012
38395,121.3534458,31.22794739,2352.391402,2295.210248,2340.238858,2712.778547,2760.128579,1033.883021,2249.105109
38396,121.3539715,31.22795378,3656.129821,3710.377788,3766.707579,3594.014999,3138.604893,1083.370973,3158.201009
38397,121.348861,31.22939582,1945.779954,1904.013945,1872.137285,1607.896523,1687.743481,2002.075712,1836.607817
38398,121.3489733,31.22888244,2251.951794,2339.938003,2340.757174,2422.45307,2649.574306,2713.469793,2453.024023
38399,121.3490668,31.22836642,3689.567246,3464.325488,3517.89092,3626.542224,3861.613244,3531.07317,3615.168715
38400,121.3509948,31.23185296,1798.051041,1987.382435,2043.240166,1833.974109,1922.403901,2241.469974,1971.086938
38401,121.3514822,31.23037243,2516.673864,2542.745457,2681.200552,2396.883113,2209.494623,2730.743245,2512.956809
38402,121.3513116,31.23086951,3701.410088,3420.309426,3585.164293,3925.838299,3187.979399,2363.56039,3364.043649
38403,121.3511848,31.22993497,3106.714698,2937.226847,2935.902427,2640.982726,1543.53397,1145.539022,2384.983282
38404,121.3506589,31.22993601,2904.888689,2794.222039,3066.995676,3008.478794,1835.908766,568.3216819,2363.135941
38405,121.3501329,31.22993567,2989.548687,2658.488766,2823.697832,3150.877601,2451.719321,1062.514328,2522.807756
38406,121.3496069,31.22993534,3060.27026,2618.887826,2834.659344,3224.421769,2106.955008,1036.85097,2480.340863
38407,121.3490814,31.22992114,2974.2762,3077.051846,3021.598441,3079.445384,2184.455592,1341.073511,2612.983496
38408,121.3519082,31.22931579,2606.240537,2208.332887,2446.238796,2556.04985,2273.950565,2600.632063,2448.574116
38409,121.3520905,31.22882286,2347.34159,2200.734055,2296.560148,2343.714184,2383.094675,2089.570502,2276.835859
38410,121.352272,31.22832939,1650.925493,1602.07961,1554.262182,1717.714751,2060.029409,2005.362434,1765.062313
38411,121.352411,31.22782238,3559.93046,3501.989175,3616.07484,3390.054065,1581.991576,1672.582563,2887.10378
38412,121.3536705,31.22997283,1951.517381,2072.581274,2075.198998,1880.140836,1659.444921,1558.928173,1866.30193
38413,121.3538254,31.2294721,1669.714304,1613.727709,1706.649295,1661.348145,1450.828377,1617.368836,1619.939444
38414,121.3527553,31.23009175,2737.763389,2637.434756,2578.497674,2471.255101,2110.449607,1671.117738,2367.753044
38415,121.3522516,31.22995251,2043.129463,1989.086459,2048.80058,2095.1937,1417.491436,1259.98275,1808.947398
38416,121.3517468,31.22981167,2828.484615,2957.235509,3060.542117,2757.366219,2484.90982,2254.374921,2723.818867
38417,121.3536149,31.23060016,1824.107182,1725.425584,1809.289188,2043.285008,2184.443227,2292.830308,1979.896749
38419,121.3576145,31.22687347,2488.726426,2600.84677,2514.43482,2639.92793,2676.223352,2664.482909,2597.440368
38420,121.3569784,31.22646755,3672.235186,3780.335227,3778.777355,3722.510554,3842.200845,3282.518935,3679.763017
38422,121.3577793,31.22730494,2685.608889,2470.313604,2469.925149,2581.388151,2774.828971,2652.565238,2605.771667
38423,121.3578112,31.22680551,1598.057152,1588.325514,1632.226528,1550.010749,1786.392272,1861.866955,1669.479862
38424,121.3583851,31.22631314,3820.585989,3822.414785,3764.019555,3988.150789,4161.490189,4107.80278,3944.077348
38425,121.3583861,31.22578717,3887.924135,4057.92805,3885.834113,3998.866234,4059.191406,2958.572604,3808.052757
38430,121.3546543,31.22854493,3412.913048,3300.758516,3298.324352,3637.272898,3104.817886,929.1789334,2947.210939
38431,121.3551616,31.228474,2943.837212,2563.461089,2613.695918,3048.573959,3505.039873,1298.356695,2662.160791
38432,121.3541319,31.22851023,2592.422111,2436.912491,2635.254434,2791.673961,3400.237205,3625.44507,2913.657546
38433,121.3565325,31.22783467,2144.880456,2034.796825,2067.957196,2087.580775,2137.835365,2143.496367,2102.757831
38434,121.3569818,31.22756114,1224.74344,1224.471496,1321.949174,1119.640836,1143.030219,752.237421,1131.012098
38435,121.3557102,31.22847689,3106.497217,2879.878544,2944.19351,3033.834738,3425.151594,1689.44631,2846.500319
38436,121.3555858,31.2281009,3155.934883,3239.902515,3182.315292,3319.102689,2782.342958,682.6949193,2727.048876
38437,121.3550598,31.22810105,3242.349464,3354.272054,3350.861775,3463.358248,2875.981116,992.7337761,2879.926072
38438,121.3545346,31.22808519,3529.067505,3359.382927,3244.455665,3639.738719,2813.160197,817.1353998,2900.490069
38442,121.359705,31.22633611,3850.260476,3624.439175,3736.799739,3903.619418,3965.843172,3862.355591,3823.886262
38443,121.3597895,31.22581695,3935.678612,3991.848731,3877.072066,4047.472414,3993.974125,3682.639156,3921.447517
38739,121.4114853,31.22589216,1014.66973,651.6032508,452.0972613,819.7148266,648.7972742,877.2895426,744.0286476
38740,121.4110922,31.22554764,1477.952229,1425.637607,1395.084514,1262.329142,1503.476585,507.420302,1261.983397
38755,121.4141583,31.2257438,2134.86468,2297.164946,2034.371474,2260.989441,2627.107189,2543.862688,2316.393403
38756,121.4141512,31.22761212,2167.759663,2268.065192,2372.440042,2153.370951,1862.45494,2171.440382,2165.921862
38757,121.4144815,31.22721044,530.2248689,699.2562644,571.9550612,508.2863334,62.71242192,62.71242192,405.8578953
38758,121.4149002,31.22692571,827.0992806,837.4720559,839.8935658,895.5004265,772.7005799,963.6186763,856.0474308
38759,121.4153963,31.22677674,1087.263502,1209.69656,1170.407613,1313.271264,1709.758487,1830.165841,1386.760545
38760,121.4159053,31.2266604,1425.023418,1340.302332,1434.886356,1855.247206,2603.132887,1935.192799,1765.630833
38761,121.4162528,31.22627843,233.0658804,688.6459184,376.2099377,285.1663231,559.9136917,556.6534054,449.9425261
38796,121.4185807,31.22723298,1587.861556,1498.91288,1608.621665,1261.475098,1133.647538,588.9552498,1279.912331
38797,121.4190512,31.2270061,1587.867118,1498.920019,1608.627449,1261.476736,1133.644985,588.9542672,1279.915096
38798,121.4192359,31.22654498,1622.838303,1504.058107,1504.083799,1685.375898,1370.499174,1178.856474,1477.618626
38799,121.4167789,31.22686028,1650.836272,1774.319305,1604.380111,1623.609139,2064.387887,2002.899321,1786.738673
38800,121.4164482,31.22645164,1160.158138,1128.0477,1100.366805,1178.959623,1139.230667,1097.979242,1134.123696
38801,121.4201018,31.2296219,1650.574759,1802.927701,1585.219733,1636.992524,1932.887473,2211.998598,1803.433465
38802,121.4190774,31.22972938,2883.347989,3207.915287,2980.846248,3081.254985,3051.938567,3224.325994,3071.604845
38803,121.4186918,31.22937234,3155.591235,3161.011591,3094.799253,3089.397866,3388.658221,3250.322165,3189.963388
38804,121.4183306,31.22899087,1583.939676,1351.737435,1366.528228,1992.833346,1927.917506,1640.943095,1643.983214
38805,121.4180133,31.22857187,1370.789717,1226.178965,1454.443578,1708.627746,1409.462003,1287.091901,1409.432318
38806,121.4176885,31.2281593,2718.391808,2194.178307,2534.302068,2731.152795,2802.543311,3015.176329,2665.957436
38807,121.4173696,31.22774201,566.2582448,461.2702969,353.4650134,352.3212205,401.1213465,683.2733129,469.6182392
38808,121.4170309,31.22734084,2859.194649,2765.722528,2717.779947,3042.210777,2495.426958,2386.884981,2711.203307
38815,121.4195855,31.23028342,3896.249842,3773.704682,3773.158532,3576.098034,3139.517988,3463.929601,3603.776447
38816,121.4201769,31.2305017,2112.473195,2096.797388,2148.508915,2205.377361,1949.75772,2222.090025,2122.500767
38817,121.4206237,31.23077431,2405.240459,2345.809993,2486.703337,2453.582023,1801.843034,2198.216137,2281.899164
38818,121.4210988,31.23099892,2619.360902,2559.670535,2507.1652,2606.447569,2727.074231,2297.645532,2552.893995
38819,121.4215998,31.2311427,2086.272823,2171.844746,2219.846107,2368.125382,3082.509805,2702.199665,2438.466421
38820,121.4221221,31.23111541,2188.050005,2362.392792,2228.930167,2488.262276,3185.596886,2269.435793,2453.777987
38821,121.4226437,31.23105687,2617.547979,2366.545096,2473.913566,2827.460042,2307.489589,1848.156626,2406.85215
38830,121.4204845,31.22749241,1921.314279,1787.074872,1964.846866,2147.035452,1855.277074,1725.695803,1900.207391
38831,121.4201291,31.22710558,1329.253928,1389.30079,1306.875943,1531.347569,1861.554839,1941.785962,1560.019839
38832,121.4197711,31.22672131,1362.144511,1307.750234,1308.837454,1454.816372,1709.178704,1804.892001,1491.269879
38833,121.4212383,31.22822529,1072.216398,989.3735543,1003.898232,1129.77972,1418.791073,1271.431312,1147.581715
38834,121.4216541,31.22854397,1045.327488,1199.08953,1025.160621,1132.857863,1300.200115,1010.838376,1118.912332
38835,121.4221467,31.22864123,2789.900509,2678.180329,2676.254374,2958.182554,2491.799418,2025.391659,2603.284807
38836,121.4226301,31.22844022,2522.550881,2712.480841,2511.658784,2196.584341,2235.632633,2122.807688,2383.619195
38837,121.4211454,31.22741773,2006.860361,1876.973491,2066.600066,2239.783036,2332.855563,2042.367439,2094.239993
38838,121.4214848,31.22702176,2043.509354,2140.535164,2190.274918,2136.162669,2069.109159,2164.786977,2124.06304
38839,121.421884,31.22668206,1944.596109,2136.516659,2266.081671,1879.641193,1579.560433,1533.706294,1890.01706
38840,121.4223345,31.22641067,2329.686461,2334.401713,2352.620508,2196.857519,2291.501404,2055.045182,2260.018798
38841,121.4228039,31.22617328,2504.72573,2457.956704,2668.523715,2428.632473,2418.481766,2078.029193,2426.058264
38846,121.4202533,31.2290046,2748.522414,2703.749488,2745.969924,2737.409939,2510.410228,2329.978104,2629.340016
38847,121.420486,31.22853292,2332.721986,2146.026795,2150.150481,2675.908906,2806.219121,2462.747683,2428.962495
38848,121.4207292,31.2280671,2191.952996,2382.537704,2305.441618,1809.98045,1556.177247,1756.359672,2000.408281
38881,121.429318,31.22736467,812.8708591,976.6112628,766.106021,1033.869533,1132.82845,873.7276192,932.6689576
38882,121.428852,31.22712139,1320.982963,1453.802104,1443.941894,1255.383122,1163.464482,1113.918443,1291.915501
38883,121.4284005,31.22685507,1421.381696,1091.107938,1302.091359,1144.801557,392.3923673,962.3277118,1052.350438
38884,121.4279361,31.22660916,1668.634447,1635.440847,1684.986447,1407.201192,1413.393762,1318.775337,1521.405339
40342,121.3476625,31.22488454,3205.299467,3092.218157,3145.225884,3481.349707,3169.954368,1554.204816,2941.3754
40343,121.3471424,31.22482648,3619.682088,3675.700197,3674.250777,3673.071603,2755.606218,1849.83429,3208.024196
